,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,sum
17619,19240,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,Puma Men Dazzle Blue Shorts,Casual Blue Shorts Summer
17620,33719,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,Pieces Women Blue Leggings,Casual Blue Leggings Fall
17621,11449,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,United Colors of Benetton Women Light Winter Blue Tops,Casual Blue Tops Fall
17622,39223,Women,Apparel,Topwear,Tops,Beige,Summer,Casual,Femella Women Beige Animal Chiffon Smocked Top,Casual Beige Tops Summer
17623,58214,Women,Apparel,Bottomwear,Patiala,Multi,Fall,Ethnic,Shree Women Brown Printed Patiala,Ethnic Multi Patiala Fall
17624,45799,Women,Footwear,Shoes,Flats,Copper,Fall,Casual,Senorita Women Copper Sandals,Casual Copper Flats Fall
17625,49968,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,Casual,Hanes Men White Innerwear Vest,Casual White Innerwear Vests Summer
17626,22459,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Casual,Myntra Women Purple Leggings,Casual Purple Leggings Fall
17627,27917,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Formal,Scullers For Her Brown Striped Trousers,Formal Brown Trousers Summer
17628,8273,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Doodle Men Athletic 77 Dept Yellow tee Yellow Kidswear,Casual Yellow Tshirts Fall
17629,19624,Women,Apparel,Topwear,Tops,Green,Summer,Casual,United Colors of Benetton Women Solid Green Top,Casual Green Tops Summer
17630,48086,Women,Apparel,Dress,Dresses,Navy Blue,Summer,Casual,French Connection Navy Blue Dress,Casual Navy Blue Dresses Summer
17631,2749,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Classic Polo Men's Grey stripe T-shirt,Casual Grey Tshirts Summer
17632,7009,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Classic Polo Men's Red Polo With Stripe T-shirt,Casual Red Tshirts Summer
17633,51399,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Myntra Men Blue Check Shirt,Casual Blue Shirts Summer
17634,29283,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,Wrangler Men Hard Rock Purple Shirt,Casual Purple Shirts Summer
17635,13910,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Court Shuttle White Sports Shoes,Sports White Sports Shoes Fall
17636,7835,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Men's Faas 300 Black Silver Shoe,Sports Black Sports Shoes Fall
17637,20900,Women,Footwear,Shoes,Heels,Black,Winter,Casual,Catwalk Women Black Flats,Casual Black Heels Winter
17638,39011,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,Gini and Jony Girls Happy Style Blue Leggings,Casual Blue Leggings Summer
17639,57852,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Golden Heels,Casual Gold Heels Winter
17640,14309,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,Casual,ADIDAS Men Solid Navy Blue Jackets,Casual Navy Blue Jackets Fall
17641,56980,Women,Footwear,Shoes,Flats,Magenta,Winter,Casual,HM Women Magenta Sandals,Casual Magenta Flats Winter
17642,6746,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Nike Men's OverPlay VI Black Shoe,Sports Black Sports Shoes Summer
17643,34193,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Proline Men Striped Navy Blue Polo T-Shirt,Casual Navy Blue Tshirts Summer
17644,51504,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Denizen Women Blue Jeans,Casual Blue Jeans Summer
17645,7694,Women,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Urban Yoga Women's Namaste Yellow T-shirt,Casual Yellow Tshirts Fall
17646,35041,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,Fabindia Women Black Kurta,Ethnic Black Kurtas Summer
17647,54076,Unisex,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,ADIDAS Unisex Brown Casual Shoes,Casual Brown Casual Shoes Summer
17648,27584,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Scullers  Men White T-shirt,Casual White Tshirts Summer
17649,30533,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Lovable Cotton Essensuals Black Bra,Casual Black Bra Summer
17650,48429,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,French Connection Men Beige & Black Striped T-shirt,Casual Beige Tshirts Summer
17651,42113,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Sports,ADIDAS Men Navy Blue Track Pants,Sports Navy Blue Track Pants Summer
17652,26456,Unisex,Footwear,Shoes,Casual Shoes,Red,Fall,Casual,Puma Unisex Limnos Red Casual Shoes,Casual Red Casual Shoes Fall
17653,12663,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Probase Men Stripes Blue Shirts,Casual Blue Shirts Fall
17654,56721,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Converse Men Black Shoes,Casual Black Casual Shoes Summer
17655,32264,Women,Apparel,Innerwear,Bra,Black,Summer,Casual,Enamor Women Black Bra,Casual Black Bra Summer
17656,41796,Women,Apparel,Topwear,Tunics,Blue,Summer,Casual,Remanika Women Printed Blue Tunic,Casual Blue Tunics Summer
17657,40644,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Span Women Brown Kurta,Ethnic Brown Kurtas Summer
17658,1563,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Quechua Men Sweat Proof Blue T-shirt,Sports Blue Tshirts Fall
17659,24301,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual,Converse Men Black Tongue Triple Colour Shoes,Casual Black Casual Shoes Spring
17660,45336,Women,Footwear,Shoes,Heels,Beige,Summer,Casual,Cobblerz Women Beige & Green Sandals,Casual Beige Heels Summer
17661,52381,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,Casual,Red Rose Women Yellow Maxi Nightdress,Casual Yellow Nightdress Winter
17662,37716,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,John Players Men Striped Blue T-shirt,Casual Blue Tshirts Summer
17663,24133,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,ADIDAS Men Navy Blue T-shirt,Casual Navy Blue Tshirts Fall
17664,10306,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,Casual,Clarks Men Rocco Fuse Leather Grey Casual Shoes,Casual Grey Casual Shoes Fall
17665,33184,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Sepia Women Powder Blue Top,Casual Blue Tops Summer
17666,15674,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Highlander Men High Original Blue Jeans,Casual Blue Jeans Fall
17667,4223,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,Probase Men's 8 Green T-shirt,Casual Green Tshirts Summer
17668,37524,Boys,Apparel,Topwear,Rompers,Blue,Summer,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper,Casual Blue Rompers Summer
17669,58489,Women,Apparel,Dress,Dresses,Beige,Summer,Casual,Tonga Women Beige Dress,Casual Beige Dresses Summer
17670,23316,Women,Apparel,Topwear,Kurtas,Brown,Fall,Ethnic,W Women Brown Printed Kurta,Ethnic Brown Kurtas Fall
17671,6574,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,Nike Men's Woven Dri Fit White Short,Sports White Shorts Summer
17672,18957,Women,Apparel,Topwear,Jackets,Grey,Fall,Casual,United Colors of Benetton Women Solid Grey Knitted Jacket,Casual Grey Jackets Fall
17673,26664,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Puma Men Metamostro Black Shoes,Casual Black Casual Shoes Fall
17674,24557,Women,Apparel,Topwear,Kurtas,Yellow,Fall,Ethnic,Vishudh Women Yellow Printed Kurta,Ethnic Yellow Kurtas Fall
17675,10762,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Winter,Casual,Disney Unisex Kids Basic Yellow Flip Flops,Casual Yellow Flip Flops Winter
17676,32432,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,ADIDAS Men Black Jersey,Sports Black Tshirts Summer
17677,25485,Women,Footwear,Flip Flops,Flip Flops,Pink,Summer,Casual,Nike Women Solarsoft Thong Pink Flip Flops,Casual Pink Flip Flops Summer
17678,5795,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,ADIDAS Men's Graphic White T-shirt,Casual White Tshirts Summer
17679,57899,Women,Apparel,Bottomwear,Leggings,Black,Fall,Casual,Femella Women Black Leggings,Casual Black Leggings Fall
17680,38934,Girls,Apparel,Bottomwear,Leggings,Black,Summer,Casual,Gini and Jony Girls Black Leggings,Casual Black Leggings Summer
17681,53405,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,Alma Women Printed Cream Kurta,Ethnic Cream Kurtas Fall
17682,15210,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,Arrow Sport Men Solid Green Polo Tshirts,Casual Green Tshirts Fall
17683,4647,Men,Footwear,Sandal,Sandals,Blue,Summer,Sports,ADIDAS Men Neo Feather Lead Red Sandal,Sports Blue Sandals Summer
17684,12809,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,Nike Men Hood Black Jacket,Sports Black Jackets Fall
17685,29248,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Women Response Cushion White Sports Shoes,Sports White Sports Shoes Summer
17686,16495,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Locomotive Men Printed Grey TShirt,Casual Grey Tshirts Fall
17687,51352,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Spykar Women Blue Jeans,Casual Blue Jeans Summer
17688,17547,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Blue & White Striped Shirt,Formal Blue Shirts Fall
17689,9964,Women,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Women As Statement Blue T-Shirts,Sports Blue Tshirts Fall
17690,6110,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,UCB Men's Benetton Logo Purple T-shirt,Casual Purple Tshirts Summer
17691,47237,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual,Playboy Men Grey Shoes,Casual Grey Casual Shoes Summer
17692,12035,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Mark Taylor Men Red Striped Shirt,Formal Blue Shirts Fall
17693,3462,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,ADIDAS Men's Ezeiro Silver Black Shoe,Sports Silver Sports Shoes Summer
17694,9158,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,Locomotive Men Cade Black Jeans,Casual Black Jeans Fall
17695,43697,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Doodle Boys Printed White T-shirt,Casual White Tshirts Summer
17696,22492,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Women Duramo Luxury 3 Sports Shoes,Sports White Sports Shoes Summer
17697,35425,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men Twenty2yds Mid IV White Sports Shoes,Sports White Sports Shoes Summer
17698,47005,Women,Apparel,Topwear,Kurtas,Lavender,Fall,Ethnic,Shree Women Lavender Kurta,Ethnic Lavender Kurtas Fall
17699,23540,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,Classic Polo Men Black Sweatshirt,Casual Black Sweatshirts Fall
17700,29846,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,Basics Men Grey Trousers,Casual Grey Trousers Summer
17701,3650,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Fila Men Drake White Sports Shoe,Sports White Sports Shoes Summer
17702,12207,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Basics Men Blue Striped T-shirt,Casual Blue Tshirts Fall
17703,2782,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Ediots Men's Who Cares Black T-shirt,Casual Black Tshirts Summer
17704,57297,Men,Apparel,Topwear,Shirts,White,Summer,Casual,French Connection Men Purple Checks Shirt,Casual White Shirts Summer
17705,11482,Women,Apparel,Topwear,Shirts,Blue,Fall,Casual,United Colors of Benetton Women Light Winter Blue Shirts,Casual Blue Shirts Fall
17706,32600,Women,Apparel,Topwear,Tops,Red,Summer,Casual,ONLY Women Red Live Love Tube Top,Casual Red Tops Summer
17707,53637,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,ADIDAS Men White Shoes,Casual White Casual Shoes Summer
17708,44680,Women,Apparel,Topwear,Tops,Black,Summer,Party,Wills Lifestyle Women Black Jaydon Top,Party Black Tops Summer
17709,4475,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports,Puma Women Cell Exsis Silver Black White Shoe,Sports Silver Sports Shoes Summer
17710,45752,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Folklore Women Green Kurta,Ethnic Green Kurtas Summer
17711,15022,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,ADIDAS Men Solid Grey Track Pants,Sports Grey Track Pants Fall
17712,21217,Men,Footwear,Flip Flops,Flip Flops,White,Summer,Casual,Quiksilver Men White Echo Script Flip Flops,Casual White Flip Flops Summer
17713,57051,Women,Apparel,Dress,Dresses,Multi,Summer,Casual,Elle Women Multi Coloured Dress,Casual Multi Dresses Summer
17714,10796,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Wrangler Men Warnick Square Block Red Shirts,Casual Red Shirts Fall
17715,33514,Women,Footwear,Shoes,Heels,Blue,Summer,Casual,Cobblerz Women Blue Peep Toes,Casual Blue Heels Summer
17716,41134,Women,Apparel,Bottomwear,Jeggings,Grey,Summer,Casual,Allen Solly Woman Grey Jeggings,Casual Grey Jeggings Summer
17717,25471,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual,Nike Men Olive Green Liteforce Shoes,Casual Olive Casual Shoes Summer
17718,44446,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,Gliders Women Blue Spinergrey Flip Flop,Casual Blue Flip Flops Summer
17719,5761,Women,Apparel,Bottomwear,Shorts,White,Summer,Casual,Jealous 21 Women's Pink Shorts,Casual White Shorts Summer
17720,20103,Women,Apparel,Topwear,Kurtas,Magenta,Fall,Ethnic,Diva Women Printed Magenta Kurta,Ethnic Magenta Kurtas Fall
17721,14336,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,Nike Men Sweet Classic Leather Navy Blue Casual Shoes,Casual Navy Blue Casual Shoes Fall
17722,39812,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,Peter England Men Black Formal Trousers,Casual Black Trousers Summer
17723,52523,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Pepe Jeans Women Blue Jeans,Casual Blue Jeans Summer
17724,45594,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Arrow Men Brown & Navy Blue Shoes,Casual Brown Casual Shoes Summer
17725,7036,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,Casual,Numero Uno Men's Blue Navy Grey Shoe,Casual Blue Casual Shoes Summer
17726,8842,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,Scullers Men Scul Beige Trousers,Casual Beige Trousers Summer
17727,16461,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Locomotive Men Check Navy Blue Shirt,Casual Blue Shirts Fall
17728,9990,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Men White Polo Tshirts,Sports White Tshirts Fall
17729,19429,Men,Apparel,Topwear,Shirts,Red,Fall,Smart Casual,Quiksilver Men Red Check Shirt,Smart Casual Red Shirts Fall
17730,49359,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Vans Men Black Casual Shoes,Casual Black Casual Shoes Summer
17731,3496,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,ADIDAS Men's Galaxy Pillars Black Sun Shoe,Sports Black Sports Shoes Summer
17732,31243,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Puma Men Drone Blue T-shirt,Casual Blue Tshirts Summer
17733,2544,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,Numero Uno Men's Casual Blue Flip Flop,Casual Blue Flip Flops Summer
17734,43663,Women,Apparel,Topwear,Tunics,Green,Summer,Casual,ONLY Women Green Tunic,Casual Green Tunics Summer
17735,13113,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,Casual,ADIDAS Men HT Khakhi Short,Casual Khaki Shorts Fall
17736,49957,Men,Apparel,Bottomwear,Shorts,Grey Melange,Winter,Casual,Hanes Men Grey Panelled 3/4th Pants,Casual Grey Melange Shorts Winter
17737,22466,Women,Apparel,Bottomwear,Leggings,Cream,Fall,Casual,Myntra Women Cream Patiala Salwar,Casual Cream Leggings Fall
17738,51194,Women,Apparel,Innerwear,Bra,Red,Summer,Casual,Enamor Red Bra,Casual Red Bra Summer
17739,7204,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,Jealous 21 Women Shimmery Patch Purple Top,Casual Purple Tops Fall
17740,34503,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,Van Heusen Woman Grey Straight Fit Trousers,Formal Grey Trousers Summer
17741,27928,Women,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,Scullers For Her Beige Trouser,Casual Beige Trousers Summer
17742,50046,Women,Apparel,Innerwear,Bra,Black,Winter,Casual,Hanes Women Black Moulded Tee Shirt Bra,Casual Black Bra Winter
17743,42583,Boys,Apparel,Topwear,Waistcoat,Navy Blue,Summer,Casual,United Colors of Benetton Boys Navy Blue Waistcoat,Casual Navy Blue Waistcoat Summer
17744,31071,Women,Apparel,Topwear,Dupatta,Brown,Summer,Ethnic,Fabindia Women Multi Coloured Silk Dupatta,Ethnic Brown Dupatta Summer
17745,13321,Men,Apparel,Topwear,Shirts,Pink,Fall,Casual,Gini and Jony Kids Boys Stripes Pink Shirts,Casual Pink Shirts Fall
17746,28960,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,BIBA Women White Kurta,Ethnic White Kurtas Summer
17747,14938,Men,Apparel,Bottomwear,Shorts,Beige,Fall,Casual,Status Quo Men Solid Beige Shorts,Casual Beige Shorts Fall
17748,20331,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,Mr.Men Little Miss Men Purple Tshirt,Casual Purple Tshirts Fall
17749,14104,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,Flying Machine Women Printed Black Tshirts,Casual Black Tshirts Fall
17750,44674,Women,Apparel,Topwear,Shirts,Black,Summer,Casual,Wills Lifestyle Women Black Shirt,Casual Black Shirts Summer
17751,36254,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,Casual,SDL by Sweet Dreams Men Navy Blue & White Pyjama Set,Casual Navy Blue Night suits Summer
17752,34167,Girls,Apparel,Dress,Dresses,White,Summer,Casual,Gini and Jony Girls White Dress,Casual White Dresses Summer
17753,47495,Unisex,Footwear,Sandal,Sandals,Grey,Fall,Casual,Footfun Kids Unisex Grey Sandals,Casual Grey Sandals Fall
17754,50422,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,U.S. Polo Assn. Men Brown Ankle Shoes,Casual Brown Casual Shoes Summer
17755,28538,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,Sports,Nike Men Challenger Charcoal T-shirt,Sports Charcoal Tshirts Summer
17756,7660,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,Puma Men's Toe Crusher Black T-shirt,Sports Black Tshirts Fall
17757,54082,Women,Apparel,Topwear,Kurtis,Blue,Summer,Ethnic,Mumbai Slang Women Blue Kurti,Ethnic Blue Kurtis Summer
17758,13745,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,Belmonte Men Solid Blue Shirts,Formal Blue Shirts Fall
17759,2312,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Nike Mens White Polo T-shirt,Sports White Tshirts Fall
17760,31415,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual,Spykar Men Navy Blue Trevor Brief,Casual Navy Blue Briefs Summer
17761,12697,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Nike Men Egoli TF White Sports Shoes,Sports White Sports Shoes Fall
17762,35889,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Jungle Book Boys Follow The Tracks Yellow T-shirt,Casual Yellow Tshirts Summer
17763,11012,Women,Apparel,Topwear,Tops,Multi,Fall,Casual,Wrangler Women Frill Check Multi Tops,Casual Multi Tops Fall
17764,39678,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Lotto Men Black Shoes,Casual Black Casual Shoes Summer
17765,41762,Women,Apparel,Topwear,Tops,Multi,Summer,Casual,Remanika Women Multi Coloured Top,Casual Multi Tops Summer
17766,33342,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Casual,Homme Men Black Formal Shoes,Casual Black Formal Shoes Summer
17767,52375,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,Casual,Red Rose Women Yellow Nightdress,Casual Yellow Nightdress Winter
17768,20755,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,Carlton London Women Peep Toe Denim Blue Casual shoes,Casual Blue Casual Shoes Fall
17769,14560,Men,Footwear,Shoes,Casual Shoes,Black,Spring,Casual,Vans Men Era Black Casual Shoes,Casual Black Casual Shoes Spring
17770,44210,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,Casual,iPanema Women Purple Flip Flops,Casual Purple Flip Flops Winter
17771,5137,Women,Apparel,Topwear,Tops,Red,Summer,Casual,Wrangler Women's Woodstock Red Top,Casual Red Tops Summer
17772,57435,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,Angry Birds Women Coral T-shirt,Casual Red Tshirts Summer
17773,40482,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fila Men Black Speed Lite Shoes,Casual Black Casual Shoes Fall
17774,38598,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,Nike Men Purple T-shirt,Casual Purple Tshirts Summer
17775,33170,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Sepia Women Oxygen Blue Top,Casual Blue Tops Summer
17776,52147,Women,Apparel,Topwear,Tshirts,Lime Green,Summer,Casual,Femella Women Green Polo T-Shirt,Casual Lime Green Tshirts Summer
17777,15680,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,Highlander Men Classic Chinos Beige Trousers,Casual Beige Trousers Fall
17778,25829,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Diva Women Printed Green Kurta,Ethnic Green Kurtas Summer
17779,14752,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,Arrow Men Solid Grey Shirts,Formal Grey Shirts Fall
17780,50610,Men,Apparel,Innerwear,Briefs,Navy Blue,Winter,Casual,Chromozome Men Navy Blue Brief,Casual Navy Blue Briefs Winter
17781,34355,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Myntra Men Blue Jazzy Move Printed T-shirt,Casual Blue Tshirts Summer
17782,19871,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Fall,Casual,ADIDAS Men Wires Navy Blue Flip Flops,Casual Navy Blue Flip Flops Fall
